post_id,hashtag_id
YcVpoMgg8DF9ZNBDmzqT-w,204
YcVpoMgg8DF9ZNBDmzqT-w,127
msUpzNrkP8IsSqLvn3ObmA,60
msUpzNrkP8IsSqLvn3ObmA,316
msUpzNrkP8IsSqLvn3ObmA,90
msUpzNrkP8IsSqLvn3ObmA,37
msUpzNrkP8IsSqLvn3ObmA,165
msUpzNrkP8IsSqLvn3ObmA,452
nj-4zCbFClU83M_9yL-Cqw,400
nj-4zCbFClU83M_9yL-Cqw,111
nj-4zCbFClU83M_9yL-Cqw,64
nj-4zCbFClU83M_9yL-Cqw,37
nj-4zCbFClU83M_9yL-Cqw,109
HuOL2uj4bg3Oqu5T52OdvQ,546
HuOL2uj4bg3Oqu5T52OdvQ,316
HuOL2uj4bg3Oqu5T52OdvQ,388
HuOL2uj4bg3Oqu5T52OdvQ,37
oWWLfYxmUpahdF-5FexnpA,13
oWWLfYxmUpahdF-5FexnpA,80
0C36stkEIwi9aBlWfi72Pg,89
0C36stkEIwi9aBlWfi72Pg,22
9WL1YbigknxlKVqfrSU0qA,900
9WL1YbigknxlKVqfrSU0qA,37
9WL1YbigknxlKVqfrSU0qA,22
9WL1YbigknxlKVqfrSU0qA,195
9WL1YbigknxlKVqfrSU0qA,149
BN4AorMm3RKgqi1E6ie25A,55
BN4AorMm3RKgqi1E6ie25A,54
k1FNfGvknWVC_GzirQThmA,276
k1FNfGvknWVC_GzirQThmA,13
_cfpUUEYRuZ346Rvkv6hWw,22
_cfpUUEYRuZ346Rvkv6hWw,23
tHdjvI6xtkHPwkIHROkQEw,2
tHdjvI6xtkHPwkIHROkQEw,6
tHdjvI6xtkHPwkIHROkQEw,4
tHdjvI6xtkHPwkIHROkQEw,3
tHdjvI6xtkHPwkIHROkQEw,5
tHdjvI6xtkHPwkIHROkQEw,1
ZvTY9yA6QvsVvE8cqPauDw,17
ZvTY9yA6QvsVvE8cqPauDw,15
zrOnJaTxgUDTyURmmVj-9Q,304
zrOnJaTxgUDTyURmmVj-9Q,37
U78Cy1Hl7teN-oddUEByaQ,17
U78Cy1Hl7teN-oddUEByaQ,24
U78Cy1Hl7teN-oddUEByaQ,160
FPRarI_GwpI32IzXl1CRLA,43
FPRarI_GwpI32IzXl1CRLA,226
FPRarI_GwpI32IzXl1CRLA,47
FPRarI_GwpI32IzXl1CRLA,1067
-pG5srxtnRkd1bdIYn78xA,488
-pG5srxtnRkd1bdIYn78xA,13
-pG5srxtnRkd1bdIYn78xA,931
gzSdNywfdVDWSwPy3rxG9A,315
gzSdNywfdVDWSwPy3rxG9A,18
zCNMoBV429t3m1KudMuHGA,6
zCNMoBV429t3m1KudMuHGA,47
zCNMoBV429t3m1KudMuHGA,231
zCNMoBV429t3m1KudMuHGA,43
zCNMoBV429t3m1KudMuHGA,274
zCNMoBV429t3m1KudMuHGA,233
zCNMoBV429t3m1KudMuHGA,30
cMEln0QCOYFRykhvdkLJzg,70
cMEln0QCOYFRykhvdkLJzg,13
z1t76vXtFN8Vzom08CmlIg,37
z1t76vXtFN8Vzom08CmlIg,292
z1t76vXtFN8Vzom08CmlIg,708
itAYNU-aiIKw7Asc2kCtyA,618
itAYNU-aiIKw7Asc2kCtyA,165
itAYNU-aiIKw7Asc2kCtyA,37
itAYNU-aiIKw7Asc2kCtyA,316
6v4F1ObdUmD5h4myHPTSjQ,69
6v4F1ObdUmD5h4myHPTSjQ,13
6v4F1ObdUmD5h4myHPTSjQ,107
6v4F1ObdUmD5h4myHPTSjQ,556
6v4F1ObdUmD5h4myHPTSjQ,10
PZ2Ecp32dR9sQqgmrCdmxQ,265
PZ2Ecp32dR9sQqgmrCdmxQ,6
PZ2Ecp32dR9sQqgmrCdmxQ,399
PZ2Ecp32dR9sQqgmrCdmxQ,58
2VI5EknJJtECaxsqc132Sw,258
2VI5EknJJtECaxsqc132Sw,120
2VI5EknJJtECaxsqc132Sw,60
SNqVyfgsfIXYvg_5VmLCqg,13
SNqVyfgsfIXYvg_5VmLCqg,248
zauhMY78k36XPfxD3GURkQ,18
zauhMY78k36XPfxD3GURkQ,358
zauhMY78k36XPfxD3GURkQ,83
1kAzp9SQFb9_uSgVespEdg,75
1kAzp9SQFb9_uSgVespEdg,111
1kAzp9SQFb9_uSgVespEdg,146
1kAzp9SQFb9_uSgVespEdg,304
1kAzp9SQFb9_uSgVespEdg,325
1kAzp9SQFb9_uSgVespEdg,37
1kAzp9SQFb9_uSgVespEdg,64
1kAzp9SQFb9_uSgVespEdg,303
1kAzp9SQFb9_uSgVespEdg,477
ieW1SoFTwGEUvIVCjuf31g,160
ieW1SoFTwGEUvIVCjuf31g,17
TiGr3AQ7CQoBBU6oE-j03g,225
TiGr3AQ7CQoBBU6oE-j03g,566
ZqBn65MWTV1NNKvOlpNvcA,101
ZqBn65MWTV1NNKvOlpNvcA,13
FzpZiVqT2CKQOppEUVPkMg,13
FzpZiVqT2CKQOppEUVPkMg,276
FzpZiVqT2CKQOppEUVPkMg,11
FzpZiVqT2CKQOppEUVPkMg,101
FzpZiVqT2CKQOppEUVPkMg,10
4x97gf5x2F0bV9lhn4IYuA,199
4x97gf5x2F0bV9lhn4IYuA,6
PtRwKl8DuhMtnQ_jARHFMA,96
PtRwKl8DuhMtnQ_jARHFMA,97
PtRwKl8DuhMtnQ_jARHFMA,37
ehULYjLYL4LsdGzu0YbJNA,15
ehULYjLYL4LsdGzu0YbJNA,17
ehULYjLYL4LsdGzu0YbJNA,10
ehULYjLYL4LsdGzu0YbJNA,13
M1rJDgwkCy7uaPyzi2Y-lQ,37
M1rJDgwkCy7uaPyzi2Y-lQ,206
M1rJDgwkCy7uaPyzi2Y-lQ,146
M1rJDgwkCy7uaPyzi2Y-lQ,260
M1rJDgwkCy7uaPyzi2Y-lQ,261
M1rJDgwkCy7uaPyzi2Y-lQ,75
M1rJDgwkCy7uaPyzi2Y-lQ,17
N6i81RlGpa9_jj4iGOwzNw,22
N6i81RlGpa9_jj4iGOwzNw,456
N6i81RlGpa9_jj4iGOwzNw,23
N6i81RlGpa9_jj4iGOwzNw,18
8tX0O6vcCEmTpJWTLuhX6g,64
8tX0O6vcCEmTpJWTLuhX6g,118
H85um1dDQHAeUJ6AqYIqww,337
H85um1dDQHAeUJ6AqYIqww,279
H85um1dDQHAeUJ6AqYIqww,120
H85um1dDQHAeUJ6AqYIqww,60
ceoRy3tf8et1BUZoCKjh5g,8
ceoRy3tf8et1BUZoCKjh5g,344
Fe7BcdqP3TdAFkEdZSD1DA,13
Fe7BcdqP3TdAFkEdZSD1DA,362
Fe7BcdqP3TdAFkEdZSD1DA,214
qIDNz-IzZCLat0Mwpqch7w,35
qIDNz-IzZCLat0Mwpqch7w,33
qIDNz-IzZCLat0Mwpqch7w,18
EjklATg4aNBWINenUySCgQ,87
EjklATg4aNBWINenUySCgQ,17
EjklATg4aNBWINenUySCgQ,15
EjklATg4aNBWINenUySCgQ,24
EjklATg4aNBWINenUySCgQ,13
XV45a3fz1d7SRoash2vu3g,123
XV45a3fz1d7SRoash2vu3g,255
XGc_QdKg9oP8bZ3VM1e5IA,13
XGc_QdKg9oP8bZ3VM1e5IA,80
OIrYGca3yQdxEZQR2yhj3w,101
OIrYGca3yQdxEZQR2yhj3w,13
DtAND35Vc4dY7usrGtbR7w,13
DtAND35Vc4dY7usrGtbR7w,80
BK65zrlMIaXo8ybbBJ3PuQ,77
BK65zrlMIaXo8ybbBJ3PuQ,180
BK65zrlMIaXo8ybbBJ3PuQ,340
BK65zrlMIaXo8ybbBJ3PuQ,179
tTjXkqN-XVLIP3Vk9EozJg,13
tTjXkqN-XVLIP3Vk9EozJg,57
mrpmqvlAz8qVMB5o9NmS7Q,22
mrpmqvlAz8qVMB5o9NmS7Q,85
mrpmqvlAz8qVMB5o9NmS7Q,60
mrpmqvlAz8qVMB5o9NmS7Q,89
1kCBL5STxo2MJwF787-9DQ,17
1kCBL5STxo2MJwF787-9DQ,160
nrgZGadVs7ynOQP_wET4mQ,75
nrgZGadVs7ynOQP_wET4mQ,146
nrgZGadVs7ynOQP_wET4mQ,290
nrgZGadVs7ynOQP_wET4mQ,800
nrgZGadVs7ynOQP_wET4mQ,111
nrgZGadVs7ynOQP_wET4mQ,37
tYM2IKe3W5oRKY_GjqsVvw,222
tYM2IKe3W5oRKY_GjqsVvw,615
-fYF0D1mh4C0bz-sIkqxEw,137
-fYF0D1mh4C0bz-sIkqxEw,167
-fYF0D1mh4C0bz-sIkqxEw,22
eMnCAvoCsZ3L1UuI4A0Vtw,13
eMnCAvoCsZ3L1UuI4A0Vtw,11
eMnCAvoCsZ3L1UuI4A0Vtw,150
ggNdavmNsIEnHx8fAK_zEQ,37
ggNdavmNsIEnHx8fAK_zEQ,97
ggNdavmNsIEnHx8fAK_zEQ,145
uvcvDzTETs884HGUsk0WGQ,37
uvcvDzTETs884HGUsk0WGQ,75
uvcvDzTETs884HGUsk0WGQ,206
uvcvDzTETs884HGUsk0WGQ,354
uvcvDzTETs884HGUsk0WGQ,146
ze-oUTIq7vY8hWxiUAzqng,13
ze-oUTIq7vY8hWxiUAzqng,378
STEm_-WIauJ8hC0cZbX-7Q,370
STEm_-WIauJ8hC0cZbX-7Q,47
STEm_-WIauJ8hC0cZbX-7Q,274
STEm_-WIauJ8hC0cZbX-7Q,43
STEm_-WIauJ8hC0cZbX-7Q,369
oNbHWBPd4O8unJqBi_MNDQ,13
oNbHWBPd4O8unJqBi_MNDQ,101
4rOTvZwCV_mIVO6BXZ90JQ,128
4rOTvZwCV_mIVO6BXZ90JQ,127
eMIX3ldCrPJymVenND0sDg,13
eMIX3ldCrPJymVenND0sDg,8
eMIX3ldCrPJymVenND0sDg,7
eMIX3ldCrPJymVenND0sDg,9
eMIX3ldCrPJymVenND0sDg,53
auHBqUtz4KV84OtS7IHTcw,60
auHBqUtz4KV84OtS7IHTcw,243
DmqgxtZD8AuiAnfOSdIkAQ,134
DmqgxtZD8AuiAnfOSdIkAQ,37
DmqgxtZD8AuiAnfOSdIkAQ,17
DmqgxtZD8AuiAnfOSdIkAQ,106
DmqgxtZD8AuiAnfOSdIkAQ,75
DmqgxtZD8AuiAnfOSdIkAQ,108
nUW1szHzt5eGJYaY0A0x7A,47
nUW1szHzt5eGJYaY0A0x7A,77
nUW1szHzt5eGJYaY0A0x7A,766
nUW1szHzt5eGJYaY0A0x7A,476
nUW1szHzt5eGJYaY0A0x7A,193
H_VyxG6iJ81DusVWcn9b0w,256
H_VyxG6iJ81DusVWcn9b0w,22
H_VyxG6iJ81DusVWcn9b0w,257
mfouU8Dos8O3PvljSxMbmg,17
mfouU8Dos8O3PvljSxMbmg,51
sX4YgpMx1yOKwqNpbZl7kw,37
sX4YgpMx1yOKwqNpbZl7kw,531
sX4YgpMx1yOKwqNpbZl7kw,97
dq6EWkItWmwERGMRGXK46Q,438
dq6EWkItWmwERGMRGXK46Q,42
0Xr0kte9ADAfZ-GBO-wimg,13
0Xr0kte9ADAfZ-GBO-wimg,32
kavan7LmrOq65ICbyFdjUA,30
kavan7LmrOq65ICbyFdjUA,29
kavan7LmrOq65ICbyFdjUA,26
kavan7LmrOq65ICbyFdjUA,27
FT58wwk-m-COM6oiDeGahA,2
FT58wwk-m-COM6oiDeGahA,6
DVvPQv1t08kusnnoMVhW-g,9
DVvPQv1t08kusnnoMVhW-g,8
ohZEAOsjOYPINsqaqKnzfA,57
ohZEAOsjOYPINsqaqKnzfA,378
ohZEAOsjOYPINsqaqKnzfA,13
ohZEAOsjOYPINsqaqKnzfA,91
ohZEAOsjOYPINsqaqKnzfA,73
ohZEAOsjOYPINsqaqKnzfA,20
mPautiUsJGa4EsyY4ZCAqQ,13
mPautiUsJGa4EsyY4ZCAqQ,101
jj5HMCfZEqMM6IdO0Ygxcg,77
jj5HMCfZEqMM6IdO0Ygxcg,353
TAdu9UPhcRB1gxw1nF7gqA,377
TAdu9UPhcRB1gxw1nF7gqA,663
TAdu9UPhcRB1gxw1nF7gqA,47
TAdu9UPhcRB1gxw1nF7gqA,54
TAdu9UPhcRB1gxw1nF7gqA,417
TAdu9UPhcRB1gxw1nF7gqA,252
vPqOwg2LYe0twMNYECDJ2g,265
vPqOwg2LYe0twMNYECDJ2g,399
vPqOwg2LYe0twMNYECDJ2g,319
vPqOwg2LYe0twMNYECDJ2g,6
5zjYrtSK1NdVoWNmo96rYA,9
5zjYrtSK1NdVoWNmo96rYA,17
5zjYrtSK1NdVoWNmo96rYA,14
5zjYrtSK1NdVoWNmo96rYA,152
5zjYrtSK1NdVoWNmo96rYA,13
5zjYrtSK1NdVoWNmo96rYA,8
5zjYrtSK1NdVoWNmo96rYA,82
Mos1zq86tKcYoMQ8ggEVAA,64
Mos1zq86tKcYoMQ8ggEVAA,548
Mos1zq86tKcYoMQ8ggEVAA,118
Mos1zq86tKcYoMQ8ggEVAA,54
1tFRIPLdigDmvhmfaZoPvg,120
1tFRIPLdigDmvhmfaZoPvg,119
1tFRIPLdigDmvhmfaZoPvg,337
1tFRIPLdigDmvhmfaZoPvg,60
uJJ62PLmWnkvPMDSB4k4AQ,30
uJJ62PLmWnkvPMDSB4k4AQ,264
uJJ62PLmWnkvPMDSB4k4AQ,6
NI75svhUpw1u0ClzrPFPCQ,80
NI75svhUpw1u0ClzrPFPCQ,13
4qYWU_jLJldqxbNnOSSxoQ,257
4qYWU_jLJldqxbNnOSSxoQ,256
4qYWU_jLJldqxbNnOSSxoQ,22
KoZVFpkJzoNt4DCxi5Fzww,189
KoZVFpkJzoNt4DCxi5Fzww,9
KoZVFpkJzoNt4DCxi5Fzww,102
KoZVFpkJzoNt4DCxi5Fzww,54
KoZVFpkJzoNt4DCxi5Fzww,8
U2xCmkTZSIqSLU-UA3L_sg,160
U2xCmkTZSIqSLU-UA3L_sg,527
U2xCmkTZSIqSLU-UA3L_sg,17
U2xCmkTZSIqSLU-UA3L_sg,30
6ADSw8Z8ugh35NHNFBbj7g,17
6ADSw8Z8ugh35NHNFBbj7g,15
lUtN1YTXqM5T0kPA_gIDJQ,47
lUtN1YTXqM5T0kPA_gIDJQ,227
lUtN1YTXqM5T0kPA_gIDJQ,207
lUtN1YTXqM5T0kPA_gIDJQ,225
lUtN1YTXqM5T0kPA_gIDJQ,524
lUtN1YTXqM5T0kPA_gIDJQ,43
nPxRGi5T3xQEDbpCGzVg9A,75
nPxRGi5T3xQEDbpCGzVg9A,23
nPxRGi5T3xQEDbpCGzVg9A,22
nPxRGi5T3xQEDbpCGzVg9A,37
c4N5uWUmw6lwCHiJxsvEEg,12
c4N5uWUmw6lwCHiJxsvEEg,13
c4N5uWUmw6lwCHiJxsvEEg,73
0gar5NryCilX5nJFQYlI1g,22
0gar5NryCilX5nJFQYlI1g,60
0gar5NryCilX5nJFQYlI1g,164
0yr2L_2CVaLV9SLIGWngPA,82
0yr2L_2CVaLV9SLIGWngPA,13
0yr2L_2CVaLV9SLIGWngPA,87
0yr2L_2CVaLV9SLIGWngPA,17
0yr2L_2CVaLV9SLIGWngPA,291
0yr2L_2CVaLV9SLIGWngPA,24
0yr2L_2CVaLV9SLIGWngPA,15
MUEopyXPDdn-DOHz8EEC_g,27
MUEopyXPDdn-DOHz8EEC_g,426
MUEopyXPDdn-DOHz8EEC_g,30
uOPzOiwkS_6w4txA7fYfeA,11
uOPzOiwkS_6w4txA7fYfeA,73
uOPzOiwkS_6w4txA7fYfeA,13
UxNBapvrLn7t7LMIcIvfDQ,70
UxNBapvrLn7t7LMIcIvfDQ,13
UxNBapvrLn7t7LMIcIvfDQ,150
UxNBapvrLn7t7LMIcIvfDQ,69
noJWctLz41PYiQWJXmhvLg,17
noJWctLz41PYiQWJXmhvLg,15
QvCTNqb4NxxndqfZXvsZmw,59
QvCTNqb4NxxndqfZXvsZmw,8
QvCTNqb4NxxndqfZXvsZmw,9
QvCTNqb4NxxndqfZXvsZmw,101
QvCTNqb4NxxndqfZXvsZmw,10
QvCTNqb4NxxndqfZXvsZmw,13
Htzsqs6ryIj8JW62THRpYg,294
Htzsqs6ryIj8JW62THRpYg,54
Jl2Hm1NfbWIfuJEpK968Hw,13
Jl2Hm1NfbWIfuJEpK968Hw,361
Jl2Hm1NfbWIfuJEpK968Hw,17
HXQKSnMPdxwtnv6KZdYBXQ,18
HXQKSnMPdxwtnv6KZdYBXQ,84
OBvPj3NiXxt47fjsQ0edsQ,8
OBvPj3NiXxt47fjsQ0edsQ,125
xzhBzPzz70wW-pd_tJrPDQ,92
xzhBzPzz70wW-pd_tJrPDQ,13
yqH9NKNwJna8v18DiA2dmA,18
yqH9NKNwJna8v18DiA2dmA,627
yqH9NKNwJna8v18DiA2dmA,407
yqH9NKNwJna8v18DiA2dmA,84
yqH9NKNwJna8v18DiA2dmA,60
GK83T0GVHtXZwfaZlgZNSw,179
GK83T0GVHtXZwfaZlgZNSw,77
GK83T0GVHtXZwfaZlgZNSw,217
MdZrVfw_ZvxQTJ5UmkCBww,22
MdZrVfw_ZvxQTJ5UmkCBww,89
h4VB_BNItiv7s1iBwLw8-w,591
h4VB_BNItiv7s1iBwLw8-w,90
h4VB_BNItiv7s1iBwLw8-w,385
h4VB_BNItiv7s1iBwLw8-w,64
h4VB_BNItiv7s1iBwLw8-w,118
h4VB_BNItiv7s1iBwLw8-w,387
4pT2SOtHgREBp8oqGQNuLg,60
4pT2SOtHgREBp8oqGQNuLg,545
4pT2SOtHgREBp8oqGQNuLg,665
4pT2SOtHgREBp8oqGQNuLg,702
4pT2SOtHgREBp8oqGQNuLg,22
0J08AzWGquw1aYM_pScahw,495
0J08AzWGquw1aYM_pScahw,496
0J08AzWGquw1aYM_pScahw,222
0J08AzWGquw1aYM_pScahw,494
oQ4PzQ3h1kHhDctK0_OquA,83
oQ4PzQ3h1kHhDctK0_OquA,18
oQ4PzQ3h1kHhDctK0_OquA,35
-ktWLNKZfbB8d3NnenZBnA,13
-ktWLNKZfbB8d3NnenZBnA,10
WGlWNI5NUyDtaf-gSUgCbA,213
WGlWNI5NUyDtaf-gSUgCbA,181
WGlWNI5NUyDtaf-gSUgCbA,321
WGlWNI5NUyDtaf-gSUgCbA,169
WGlWNI5NUyDtaf-gSUgCbA,60
yB6EN23QuMuzHyobJ6pBbg,13
yB6EN23QuMuzHyobJ6pBbg,73
yB6EN23QuMuzHyobJ6pBbg,50
eHRdn24LZYeRDSOQeCQtHw,101
eHRdn24LZYeRDSOQeCQtHw,13
YNgyqa_Sifnxm9EdSzhtzg,225
YNgyqa_Sifnxm9EdSzhtzg,234
YNgyqa_Sifnxm9EdSzhtzg,235
YNgyqa_Sifnxm9EdSzhtzg,22
n2HkJt3y4Uvwex5AT5IeRA,13
n2HkJt3y4Uvwex5AT5IeRA,12
n2HkJt3y4Uvwex5AT5IeRA,73
XJGMgs9Kh4kcgf8Oskiewg,345
XJGMgs9Kh4kcgf8Oskiewg,37
XJGMgs9Kh4kcgf8Oskiewg,293
XJGMgs9Kh4kcgf8Oskiewg,54
obqBCHoecZbqxMmPmSsM3A,22
obqBCHoecZbqxMmPmSsM3A,235
YYnarx2u7g8Zx97G4975Kw,17
YYnarx2u7g8Zx97G4975Kw,15
JEOGm7ja65QuWdxl0HJrGw,145
JEOGm7ja65QuWdxl0HJrGw,453
JEOGm7ja65QuWdxl0HJrGw,230
JEOGm7ja65QuWdxl0HJrGw,17
JEOGm7ja65QuWdxl0HJrGw,106
JEOGm7ja65QuWdxl0HJrGw,13
JEOGm7ja65QuWdxl0HJrGw,37
JEOGm7ja65QuWdxl0HJrGw,97
JEOGm7ja65QuWdxl0HJrGw,160
XE2XgyfWUDEM8Ol4quz9qw,169
XE2XgyfWUDEM8Ol4quz9qw,60
XE2XgyfWUDEM8Ol4quz9qw,182
irE3tW58Omk1wWlPYtwHSA,16
irE3tW58Omk1wWlPYtwHSA,17
yJVn1Z-0kTSIGLKtZpzEmQ,43
yJVn1Z-0kTSIGLKtZpzEmQ,226
yJVn1Z-0kTSIGLKtZpzEmQ,47
7ofHjMeqaEufTlAvZ76_qQ,20
7ofHjMeqaEufTlAvZ76_qQ,13
0Vigp-a6tG8P1_Hda-fW-A,257
0Vigp-a6tG8P1_Hda-fW-A,256
0Vigp-a6tG8P1_Hda-fW-A,22
tDIPaVgUApUHbaeXgGOejA,55
tDIPaVgUApUHbaeXgGOejA,17
tDIPaVgUApUHbaeXgGOejA,13
tDIPaVgUApUHbaeXgGOejA,106
tDIPaVgUApUHbaeXgGOejA,188
tDIPaVgUApUHbaeXgGOejA,108
tDIPaVgUApUHbaeXgGOejA,54
SroNv7rxfvTSknip7JoIxg,529
SroNv7rxfvTSknip7JoIxg,13
SroNv7rxfvTSknip7JoIxg,267
SroNv7rxfvTSknip7JoIxg,162
SZtQTQDYIx3eL4GmQ7wfiQ,2
SZtQTQDYIx3eL4GmQ7wfiQ,6
nwr-HNLERXNh31LQp6fN-A,13
nwr-HNLERXNh31LQp6fN-A,214
nwr-HNLERXNh31LQp6fN-A,17
nwr-HNLERXNh31LQp6fN-A,396
nwr-HNLERXNh31LQp6fN-A,425
nwr-HNLERXNh31LQp6fN-A,141
eqXdcdwuLWwrBmLn7b_3xQ,54
eqXdcdwuLWwrBmLn7b_3xQ,64
eqXdcdwuLWwrBmLn7b_3xQ,156
eqXdcdwuLWwrBmLn7b_3xQ,55
za1ocYYyi5uKdQ0Q3M3BQQ,15
za1ocYYyi5uKdQ0Q3M3BQQ,133
za1ocYYyi5uKdQ0Q3M3BQQ,17
8hwbcCNUv345Kw1xfOCcWg,276
8hwbcCNUv345Kw1xfOCcWg,13
8hwbcCNUv345Kw1xfOCcWg,8
8hwbcCNUv345Kw1xfOCcWg,9
8hwbcCNUv345Kw1xfOCcWg,152
X98B7ECTqBbFWZh08WzlCQ,159
X98B7ECTqBbFWZh08WzlCQ,13
X98B7ECTqBbFWZh08WzlCQ,10
X98B7ECTqBbFWZh08WzlCQ,141
X98B7ECTqBbFWZh08WzlCQ,17
X98B7ECTqBbFWZh08WzlCQ,65
X98B7ECTqBbFWZh08WzlCQ,64
ITb1aHbLwjnZc0aU229riw,22
ITb1aHbLwjnZc0aU229riw,195
eV-miLekz_vjI8WT07dtsQ,517
eV-miLekz_vjI8WT07dtsQ,22
eV-miLekz_vjI8WT07dtsQ,60
eV-miLekz_vjI8WT07dtsQ,90
B9kffSehO0nQwpakuWrZWw,316
B9kffSehO0nQwpakuWrZWw,225
B9kffSehO0nQwpakuWrZWw,285
B9kffSehO0nQwpakuWrZWw,97
B9kffSehO0nQwpakuWrZWw,680
B9kffSehO0nQwpakuWrZWw,287
B9kffSehO0nQwpakuWrZWw,37
B9kffSehO0nQwpakuWrZWw,38
B9kffSehO0nQwpakuWrZWw,39
B9kffSehO0nQwpakuWrZWw,40
qeQDbldV5n-wUu9zflp01w,260
qeQDbldV5n-wUu9zflp01w,261
qeQDbldV5n-wUu9zflp01w,11
qeQDbldV5n-wUu9zflp01w,310
qeQDbldV5n-wUu9zflp01w,12
qeQDbldV5n-wUu9zflp01w,9
qeQDbldV5n-wUu9zflp01w,13
qeQDbldV5n-wUu9zflp01w,102
qeQDbldV5n-wUu9zflp01w,344
qeQDbldV5n-wUu9zflp01w,8
qeQDbldV5n-wUu9zflp01w,10
qeQDbldV5n-wUu9zflp01w,7
qeQDbldV5n-wUu9zflp01w,48
qeQDbldV5n-wUu9zflp01w,17
YWaiNzAOM7XePbUT0cdcaA,13
YWaiNzAOM7XePbUT0cdcaA,655
YWaiNzAOM7XePbUT0cdcaA,87
yeOrWfs0YNB1_4Ntj4gvLA,58
yeOrWfs0YNB1_4Ntj4gvLA,6
xwmwTpzw9XSwK-UT5Ka3HQ,13
xwmwTpzw9XSwK-UT5Ka3HQ,17
xwmwTpzw9XSwK-UT5Ka3HQ,132
xwmwTpzw9XSwK-UT5Ka3HQ,408
94_56WF2U4Dsv92tHQLh-w,98
94_56WF2U4Dsv92tHQLh-w,77
94_56WF2U4Dsv92tHQLh-w,64
Q8-0Z1qrl-5xcBM13duPeg,90
Q8-0Z1qrl-5xcBM13duPeg,166
Q8-0Z1qrl-5xcBM13duPeg,467
Q8-0Z1qrl-5xcBM13duPeg,22
9sV2BS3cWwbh_Nh2j80o_Q,18
9sV2BS3cWwbh_Nh2j80o_Q,129
lHeBkcvrbyKRgbyu4nPplg,17
lHeBkcvrbyKRgbyu4nPplg,15
lHeBkcvrbyKRgbyu4nPplg,87
lHeBkcvrbyKRgbyu4nPplg,13
JgiYR564C7Cgs9HSagAKog,231
JgiYR564C7Cgs9HSagAKog,58
JgiYR564C7Cgs9HSagAKog,6
JgiYR564C7Cgs9HSagAKog,2
JgiYR564C7Cgs9HSagAKog,199
G4PqbK9aigbAynfrjs38Tw,13
G4PqbK9aigbAynfrjs38Tw,91
G4PqbK9aigbAynfrjs38Tw,16
G4PqbK9aigbAynfrjs38Tw,11
G4PqbK9aigbAynfrjs38Tw,17
G4PqbK9aigbAynfrjs38Tw,73
G4PqbK9aigbAynfrjs38Tw,20
sc9GaupuocNSScOm0J88aA,13
sc9GaupuocNSScOm0J88aA,689
sc9GaupuocNSScOm0J88aA,64
sc9GaupuocNSScOm0J88aA,65
sc9GaupuocNSScOm0J88aA,57
sc9GaupuocNSScOm0J88aA,378
sc9GaupuocNSScOm0J88aA,487
m-Wd-chohaj1UDSO5am3Qw,8
m-Wd-chohaj1UDSO5am3Qw,9
m-Wd-chohaj1UDSO5am3Qw,162
m-Wd-chohaj1UDSO5am3Qw,59
m-Wd-chohaj1UDSO5am3Qw,13
s0L9_mlPmKJE8FRFbVc_Qw,94
s0L9_mlPmKJE8FRFbVc_Qw,419
s0L9_mlPmKJE8FRFbVc_Qw,37
IzcL0KZPKqMbjoIaCmClog,326
IzcL0KZPKqMbjoIaCmClog,47
Vp8Dkam_Hv204Or0hul1NQ,13
Vp8Dkam_Hv204Or0hul1NQ,248
lfSzAYlkMAUiTZHZmMMkQg,13
lfSzAYlkMAUiTZHZmMMkQg,101
lfSzAYlkMAUiTZHZmMMkQg,139
dojv1_ztHjoYlsrOCc9Bjw,257
dojv1_ztHjoYlsrOCc9Bjw,22
dojv1_ztHjoYlsrOCc9Bjw,256
dojv1_ztHjoYlsrOCc9Bjw,195
5PlimpsyIwTmhiD-j3CzEg,43
5PlimpsyIwTmhiD-j3CzEg,905
5PlimpsyIwTmhiD-j3CzEg,47
5PlimpsyIwTmhiD-j3CzEg,45
Jd9gsxL6ZB8jrc0qKF7gIg,256
Jd9gsxL6ZB8jrc0qKF7gIg,257
Jd9gsxL6ZB8jrc0qKF7gIg,576
Jd9gsxL6ZB8jrc0qKF7gIg,22
bTozn7_pTXY-IIGRXwiXIw,18
bTozn7_pTXY-IIGRXwiXIw,35
JaTMTpzALqsL2lesFRrQkw,42
FYsDFLtA9eMRutYd0I3ITQ,90
FYsDFLtA9eMRutYd0I3ITQ,169
FYsDFLtA9eMRutYd0I3ITQ,182
FYsDFLtA9eMRutYd0I3ITQ,60
pHOp9ipmbL8ZIOoz5ZVU4Q,13
pHOp9ipmbL8ZIOoz5ZVU4Q,529
pHOp9ipmbL8ZIOoz5ZVU4Q,8
pHOp9ipmbL8ZIOoz5ZVU4Q,9
pHOp9ipmbL8ZIOoz5ZVU4Q,152
86stmK3Vm2f5W6PdyvuLrQ,8
86stmK3Vm2f5W6PdyvuLrQ,276
86stmK3Vm2f5W6PdyvuLrQ,13
86stmK3Vm2f5W6PdyvuLrQ,48
86stmK3Vm2f5W6PdyvuLrQ,11
86stmK3Vm2f5W6PdyvuLrQ,9
86stmK3Vm2f5W6PdyvuLrQ,12
88ak3yDezbapyOlkLa0-XQ,2
88ak3yDezbapyOlkLa0-XQ,6
GJstFtDcn6y8ZseBnAtpMQ,15
GJstFtDcn6y8ZseBnAtpMQ,17
