"text","date","likes","business_id","user_id"
"Fruit flies--bleh!","2014-03-14","0","b2rfNrcmMImFSkBMcFj6SQ","NfU0zDaTMEQ4-X9dbQWd9A"
"A little loud in the late afternoon :-P","2011-12-16","0","tjqK6lgvoIbRkQ7QuKRAFQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Date night!","2011-09-23","0","DcgCr11ve0QP29gKMad7OA","NfU0zDaTMEQ4-X9dbQWd9A"
"Yelp Cleveland staycation!","2011-01-19","0","CySpYWrovIOGh7hdz9ahOQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Lunch!!","2011-05-22","0","vgaA8bqGtd2uYj3KuWC9yw","NfU0zDaTMEQ4-X9dbQWd9A"
"Can be a little pricey, but the new expansion is great! Still can get the typical pre-made goodies, plus a new hot bar with pizza!","2010-07-27","0","zqRTnP_JQv94nuoyO7xCQg","NfU0zDaTMEQ4-X9dbQWd9A"
"The steak and cheese is awesome--ask for American cheese instead. Don't sleep on the pizza sub either!","2014-03-23","0","sX-7qfeKaN9wRr2eD0UmGg","NfU0zDaTMEQ4-X9dbQWd9A"
"Pre-cashmob drinks :-D","2011-11-16","0","L7txS44bvz862djgTOim9w","NfU0zDaTMEQ4-X9dbQWd9A"
"Nice, new construction but the inventory left a lot to be desired. We did find a pretty great men's Tribe jersey for $5.50!","2014-03-23","0","xqAwduCEazvyFLz8fPZN-Q","NfU0zDaTMEQ4-X9dbQWd9A"
"Amazing, homemade rye bread and the best veggie omelet I've ever had!","2012-07-15","0","ifQtOsLs5ZOIM4VrLjVfCA","NfU0zDaTMEQ4-X9dbQWd9A"
"Awesome vintage furniture here!","2010-09-04","0","CsriDWAttBIROvB587vHXg","NfU0zDaTMEQ4-X9dbQWd9A"
"Only people I trust with my hair! Every stylist rocks!","2010-09-13","0","_SJCueIUX9dHSfJ_PxtZSg","NfU0zDaTMEQ4-X9dbQWd9A"
"My favorite hair salon in Cleveland. These people are artists!!","2010-10-12","0","_SJCueIUX9dHSfJ_PxtZSg","NfU0zDaTMEQ4-X9dbQWd9A"
"Best hair salon... Ever!!!!","2010-11-18","0","_SJCueIUX9dHSfJ_PxtZSg","NfU0zDaTMEQ4-X9dbQWd9A"
"Getting my hair did...","2011-01-22","0","_SJCueIUX9dHSfJ_PxtZSg","NfU0zDaTMEQ4-X9dbQWd9A"
"Best stylists in Cleveland, hands down. Go see Breanna!","2010-08-17","0","_SJCueIUX9dHSfJ_PxtZSg","NfU0zDaTMEQ4-X9dbQWd9A"
"Chalkboard paint is here if you can't find it at the craft store!","2012-05-23","0","Sf-ZyFFc4UgdgaGzONgaCA","NfU0zDaTMEQ4-X9dbQWd9A"
"Awesome vibe","2012-04-07","0","_6hReDyVSr94W2WMO1LJLw","NfU0zDaTMEQ4-X9dbQWd9A"
"The pizzas are fresh, simple and delicious!! The perfect size to share with another person, plus a side salad.","2012-04-26","0","_6hReDyVSr94W2WMO1LJLw","NfU0zDaTMEQ4-X9dbQWd9A"
"Civilizer to calm the travel nerves! Then San Fran :-D","2010-08-29","0","mLjDh0vQYBCY6g9T1HczVw","NfU0zDaTMEQ4-X9dbQWd9A"
"Christmas Ale with the Yelp crew!","2011-11-09","0","mLjDh0vQYBCY6g9T1HczVw","NfU0zDaTMEQ4-X9dbQWd9A"
"A little taste of home before flying out across the county. Their main location is best, though!","2014-03-13","0","mLjDh0vQYBCY6g9T1HczVw","NfU0zDaTMEQ4-X9dbQWd9A"
"Karaoke--ing","2011-11-16","0","p7GsNqUSIjAd7TV1sZUBxQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Afternoon civilizers :-D","2010-08-14","0","QeqedxEzl0jmMacp_xLmRQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Enjoying one of the last nice days of summer!","2010-08-28","0","qSVCYsz1sv1b3W4z4WDTsQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Chuckie Cheese, but for dogs.","2011-04-23","0","FzYngMQusFcXV_YE3WWgZQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Pretty typical diner breakfast, but good","2011-09-17","0","j0B0CYbvHMMLBcE9tNHiYg","NfU0zDaTMEQ4-X9dbQWd9A"
"Perfect alternative to the WSM location on busy days. Easy parking, no crowds and they take credit cards!","2012-09-07","0","C68LYoOSiitXTczAFXjdiQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Best falafel in Cleveland, period. Try the falafel hummus wrap with hot sauce-it's life altering.","2012-09-07","0","C68LYoOSiitXTczAFXjdiQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Yum! Hummus!","2010-10-22","0","3dMAswAQk0ehFvuE8V8RDA","NfU0zDaTMEQ4-X9dbQWd9A"
"Groomin' time!","2011-09-27","0","zfxBsW1_i-G-ZSwwoO7XFQ","NfU0zDaTMEQ4-X9dbQWd9A"
"2011, baby!","2011-09-16","0","5hhis0LjqAu79sIKBo_1ng","NfU0zDaTMEQ4-X9dbQWd9A"
"Artisan sandwiches, meats, cheeses and other amazing items to make the most perfect snack platter, ever!","2012-08-16","0","s7SaLKwhfRXZqYY6NClLew","NfU0zDaTMEQ4-X9dbQWd9A"
"Artists' Open Studio today!!","2010-11-06","0","isoNz3YUZwhmiGAjtiJArw","NfU0zDaTMEQ4-X9dbQWd9A"
"Just got the cutest dress, at a great price too! :-D","2010-12-08","0","LjHLfeiNRmINmXEanu27OQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Take out! Yes!","2012-02-21","0","SGZAsdQAp0SjtMDjXWBPYw","NfU0zDaTMEQ4-X9dbQWd9A"
"Setting up for the Elite party tonight!","2011-06-21","0","ZxYPXtZQ-6DFyl4VQkTELQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Day date\/Valentine's\/Birthday lunch","2012-02-14","0","ZxYPXtZQ-6DFyl4VQkTELQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Watch the Cleveland Air Show for free!","2012-09-01","0","Ra4VbQRImYYSlMPdS2V0Qg","NfU0zDaTMEQ4-X9dbQWd9A"
"Brunch ends at 2PM!!","2012-04-22","0","YgHp9MdZ1vVdYyMEro4TtQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Top picks: pizza, corned beef\/Reuben. So damn delicious.","2014-03-13","0","YgHp9MdZ1vVdYyMEro4TtQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Special treats for the little one :-D","2012-02-03","0","5VXxZIMgoKRWbNa6x9kMfw","NfU0zDaTMEQ4-X9dbQWd9A"
"Gordon Square sundae for the little one!","2012-03-16","0","5VXxZIMgoKRWbNa6x9kMfw","NfU0zDaTMEQ4-X9dbQWd9A"
"Open late!","2012-04-28","0","5VXxZIMgoKRWbNa6x9kMfw","NfU0zDaTMEQ4-X9dbQWd9A"
"Try the Bob Feller with caramel corn!","2014-03-30","0","5VXxZIMgoKRWbNa6x9kMfw","NfU0zDaTMEQ4-X9dbQWd9A"
"I get some regular groceries and rproduce here too!","2014-06-21","0","TKaND6oV1n2ylnCYoAfoag","NfU0zDaTMEQ4-X9dbQWd9A"
"Lunch!","2012-04-07","0","DhD1sFqgtjg1rsIWuIeTng","NfU0zDaTMEQ4-X9dbQWd9A"
"Now serving various sliders and open for dinner again!","2012-04-27","0","DhD1sFqgtjg1rsIWuIeTng","NfU0zDaTMEQ4-X9dbQWd9A"
"CMYE at Palookaville!","2011-05-19","0","DhD1sFqgtjg1rsIWuIeTng","NfU0zDaTMEQ4-X9dbQWd9A"
"1st Yelp Int'l Supper Club of 2012!","2012-01-18","0","l1ug2BtaafDvHpr3JEmbAQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Tri-ak!","2012-08-18","0","T0YcBnoOLijA5YPR8rjtYw","NfU0zDaTMEQ4-X9dbQWd9A"
"Patio is dog-friendly!","2012-03-24","0","gNER9lE1Ma9FLm9MBsvYgg","NfU0zDaTMEQ4-X9dbQWd9A"
"Check out the basement--they serve food down here and an amazing fireplace!","2012-04-19","0","gNER9lE1Ma9FLm9MBsvYgg","NfU0zDaTMEQ4-X9dbQWd9A"
"Soft opening\/ tasting for friends and fam only! ;-D","2011-06-23","0","gNER9lE1Ma9FLm9MBsvYgg","NfU0zDaTMEQ4-X9dbQWd9A"
"Great beginners classes!","2014-04-09","0","3Wq2yT3elctAjDqb8kMraQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Temporary hours = not open on Sunday's (5\/14\/15)","2015-05-13","0","ws7x5mAdEfPPfEcT6r4ddQ","NfU0zDaTMEQ4-X9dbQWd9A"
"They've moved the barber services a few storefronts down (old Laura Lee salon). This location is just a salon now! Be sure to check out Eddy's Barbershop!","2014-04-17","0","K9XKszgtX5VnQ7FsDtUkLw","NfU0zDaTMEQ4-X9dbQWd9A"
"Every single stylist here is amazingly talented!","2014-06-10","0","K9XKszgtX5VnQ7FsDtUkLw","NfU0zDaTMEQ4-X9dbQWd9A"
"Happy hour deals are 1) way awesome and 2) a better portion size! P.S. don't miss the sparkling sake!","2012-04-30","0","oxeW1tSB-e_oIzCQZtqyTw","NfU0zDaTMEQ4-X9dbQWd9A"
"Takahachi ramen is ahhh-mazing, even to-go!","2012-05-12","0","oxeW1tSB-e_oIzCQZtqyTw","NfU0zDaTMEQ4-X9dbQWd9A"
"Nicest owner, ever--plus locally made goodies for great gifts!","2012-04-19","0","zKDuRdTHXYpRO2VjT9Azkg","NfU0zDaTMEQ4-X9dbQWd9A"
"Bacon cheddar popcorn is amazing... No, monumentally delicious. Try it!! (free samples always available!)","2012-04-19","0","g9i9xFh9HtPWNLMB3ru3ug","NfU0zDaTMEQ4-X9dbQWd9A"
"Doggie beach!!","2012-07-01","0","MG_OxSRPUs2WqtQCMCn1Xg","NfU0zDaTMEQ4-X9dbQWd9A"
"Setting up Yelp Cleveland's Naughty List Elite Party!!","2011-12-14","0","C7dj06ZUM-5P-_DMLckcVA","NfU0zDaTMEQ4-X9dbQWd9A"
"Kicking' it with Kenny","2012-01-11","0","C7dj06ZUM-5P-_DMLckcVA","NfU0zDaTMEQ4-X9dbQWd9A"
"Gorgeous space!","2012-04-04","0","-JgxoIIxZf0q-PGD7P96Fg","NfU0zDaTMEQ4-X9dbQWd9A"
"Heated, covered patio--and it's huge!","2012-04-24","0","-JgxoIIxZf0q-PGD7P96Fg","NfU0zDaTMEQ4-X9dbQWd9A"
"Late night noms!!!!","2012-06-15","0","PNMsWRyh4X1xfPil5vhywA","NfU0zDaTMEQ4-X9dbQWd9A"
"Philly, wet, crunch. Hells yes.","2011-11-16","0","PNMsWRyh4X1xfPil5vhywA","NfU0zDaTMEQ4-X9dbQWd9A"
"Free parking, awesome place to get some work done!","2012-02-20","0","Np5g_wlJ84cEzpWnfX1L0g","NfU0zDaTMEQ4-X9dbQWd9A"
"Yelp Helps meeting #2","2012-01-25","0","Np5g_wlJ84cEzpWnfX1L0g","NfU0zDaTMEQ4-X9dbQWd9A"
"So excited to try! Looks gorgeous inside :-D","2011-11-29","0","Ufo0Papm3oyoCfBvnsJH7g","NfU0zDaTMEQ4-X9dbQWd9A"
"Slow going...","2014-04-11","0","b_poBIw0wSIoy5pf9a7Dug","NfU0zDaTMEQ4-X9dbQWd9A"
"Hidden in the Southland Center, across from Burlington Coat Factory. Another location with great customer service!","2012-04-23","0","blzwYG9KPTzWdTwk35Hcxw","NfU0zDaTMEQ4-X9dbQWd9A"
"Parking is non-existent, but worth the trip over for their healthy lunches!","2012-04-17","0","t9zdTrf38kkE7XTmkrsMyQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Holy goodness and amazing decoration!!","2012-06-11","0","GpR0Lpi5VmVAYIB7mscmEg","NfU0zDaTMEQ4-X9dbQWd9A"
"Oh.my.god.... The glorious smells!","2012-04-17","0","7xWbvNsFeKaJTurdHFrnqw","NfU0zDaTMEQ4-X9dbQWd9A"
"Best pickles in town!","2012-06-28","0","MTsIckdo3_uKuqk3B4zuKA","NfU0zDaTMEQ4-X9dbQWd9A"
"Unfried chicken is sent from heaven. Also, awesome playlist!","2012-04-09","0","bLi48v8Div6Qm2Fyaw0C6Q","NfU0zDaTMEQ4-X9dbQWd9A"
"Every coffee is specially made to order--by hand! Three different, unique techniques!","2012-08-11","0","ogmjK0R0K9vpPTfhNKrXzg","NfU0zDaTMEQ4-X9dbQWd9A"
"They have decaf!","2013-06-11","0","ogmjK0R0K9vpPTfhNKrXzg","NfU0zDaTMEQ4-X9dbQWd9A"
"Very, very helpful customer service! Much better than the flagship location.","2013-02-28","0","nHEoPDe6ziMxlaLfGAbqng","NfU0zDaTMEQ4-X9dbQWd9A"
"In and out in around 12 minutes for a license renewal. Awesome!","2014-03-13","0","GrBpMbWJIuHlGv4ITF_Xfw","NfU0zDaTMEQ4-X9dbQWd9A"
"Great customer service all around--the owner also gives so much back to the community","2014-03-13","0","rPL1gw_0Afm8nOAfLW53MQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Gorgeous dark woods--cool atmosphere.","2014-03-13","0","nMscHTw8QDyXjT5iteO9aA","NfU0zDaTMEQ4-X9dbQWd9A"
"Their fresh juices are on point--never liked wheatgrass shots until I took one here.","2014-03-13","0","LNsZJP6jZ11e0tDljOLPiQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Clean, quick--we'll see how the sushi is...","2014-03-19","0","tdCEOfoPIC_1bydTeJYGMw","NfU0zDaTMEQ4-X9dbQWd9A"
"The burgers are just as good as the Ohio city location","2014-06-21","0","uYl_QBtb7bXhu9sgb4kCrg","NfU0zDaTMEQ4-X9dbQWd9A"
"Gorgeous leather leashes, handmade tags and great, natural chewables!","2014-04-07","0","8rB9jpTEp0rJbobogiPUcw","NfU0zDaTMEQ4-X9dbQWd9A"
"They have dry raw organic dog food--you read that right. My pup loves it!","2014-03-13","0","8rB9jpTEp0rJbobogiPUcw","NfU0zDaTMEQ4-X9dbQWd9A"
"August 1: $5 pho for their 1yr anniversary!","2014-07-25","1","SVCUA3QkgAvSxs84KMGOew","NfU0zDaTMEQ4-X9dbQWd9A"
"Beautiful ambiance inside!","2014-06-10","0","5CqM8dr3d3LI_B-1_-5U7A","NfU0zDaTMEQ4-X9dbQWd9A"
"Date night :-D","2011-04-22","0","3m7NePtrwOvMHdR7szS0VQ","NfU0zDaTMEQ4-X9dbQWd9A"
"Sometimes they have what you need.. But it's the closest store.","2010-07-24","0","a3WnfZ8Nw5kwP66AFT1oWg","NfU0zDaTMEQ4-X9dbQWd9A"
"Chicago dog all the way!","2011-03-01","0","CK-Gv3vqIlWOrKP4fhT8_g","knDrH7HggUkpMSO92bzJLQ"
"I love their fresh squeezed lemonade.","2011-02-28","0","T2jCFJO6DjtWIXkI1lcaOw","knDrH7HggUkpMSO92bzJLQ"
"Got a sandwich from espresso a mano!","2011-02-27","0","Cf0iV72DTqR0ggBje2d0sg","knDrH7HggUkpMSO92bzJLQ"
"Lemon flavor, mango, strawberry, fruity pebbles","2011-03-01","0","x04vQxJuYs3p4RtxlagWQA","knDrH7HggUkpMSO92bzJLQ"
"Good burgers!!","2011-04-10","0","CK-Gv3vqIlWOrKP4fhT8_g","FfhrzR10LNduehGL2JISnw"
"Chili cheese fries are a must!","2011-06-02","0","CK-Gv3vqIlWOrKP4fhT8_g","FfhrzR10LNduehGL2JISnw"
"The Nachos are HUGE!!","2011-05-20","0","ehaoreB8IzKY8KvRGqxcUA","FfhrzR10LNduehGL2JISnw"
"Fortune cookies at the end! :p","2011-05-20","0","ehaoreB8IzKY8KvRGqxcUA","FfhrzR10LNduehGL2JISnw"
"Awesome Nachos!","2011-04-20","0","6a4-SPP4QJbJuHoMhPKnVQ","FfhrzR10LNduehGL2JISnw"
"Shredded beef with chili pepper is amazing","2011-05-21","0","BIqsItY0vyOshMpJ0I4cPg","FfhrzR10LNduehGL2JISnw"
"The best subs ever!","2011-04-21","0","IhjrIdQkNgXIobdKg6eFmg","FfhrzR10LNduehGL2JISnw"
"The bread sticks are awesome!","2011-04-17","0","juu7S1nP5eirbeJ8-rfguw","FfhrzR10LNduehGL2JISnw"
"Start off with their wings. Good appetizer :)","2012-02-17","0","YBddInm3xP6k9iOowm1EHw","FfhrzR10LNduehGL2JISnw"
"Try the Italian soda.","2011-04-17","0","eIedjt0mHVKDFmfhtfKSAQ","FfhrzR10LNduehGL2JISnw"
"Come here if you want a quiet place to read","2011-04-23","0","eIedjt0mHVKDFmfhtfKSAQ","FfhrzR10LNduehGL2JISnw"
"Good for a quick meal","2011-04-13","0","2UCXCbv7qaO3d8FfQd4Ing","FfhrzR10LNduehGL2JISnw"
"Awesome food","2011-03-27","0","LhfKAGpQ12pgvQRqg-2wmw","FfhrzR10LNduehGL2JISnw"
"Decent Indian food.","2011-03-24","0","v3BLVPLRo2Egeak29B9lug","FfhrzR10LNduehGL2JISnw"
"Früli strawberry beer from the cave.","2011-06-24","0","CK-Gv3vqIlWOrKP4fhT8_g","Sp9uyEUxle38OdfcrYcojQ"
"Lemongrass tofu = Fave","2012-05-27","0","RYBGhnFtyZGjlREEfcRFrg","Sp9uyEUxle38OdfcrYcojQ"
"V-13 w\/mock duck, for old time's sake.","2012-05-25","0","YzqV61exMv__mjobBV2g7g","Sp9uyEUxle38OdfcrYcojQ"
"Do it!","2011-06-24","0","5dFz332M4vPK9k5gbx90aQ","Sp9uyEUxle38OdfcrYcojQ"
"Red Pepper Red Pepper & karaoke FTW!","2011-06-23","0","O1ird5yRyuDFnOmYu90OoA","Sp9uyEUxle38OdfcrYcojQ"
"¡La Esposa margarita!","2012-03-02","0","O1ird5yRyuDFnOmYu90OoA","Sp9uyEUxle38OdfcrYcojQ"
"¡Rellenos y margaritas!","2012-05-27","0","O1ird5yRyuDFnOmYu90OoA","Sp9uyEUxle38OdfcrYcojQ"
"Southern Tier Pumpking is like drinking a pumpkin pie, in the best possible way.","2011-11-19","0","CK-Gv3vqIlWOrKP4fhT8_g","-a9IN_IZSLphqDCq5r1DUw"
"Fresh spring rolls are the best.","2010-12-18","0","RYBGhnFtyZGjlREEfcRFrg","-a9IN_IZSLphqDCq5r1DUw"
"Nice old classic barber, Gino. Can tell you about decades of Pittsburgh.","2012-10-09","0","4uwOHuLDiEwklD-Koy-cvQ","-a9IN_IZSLphqDCq5r1DUw"
"Brown rice!","2012-05-23","0","gomzC2CMt6MD_ykOSGwdDA","-a9IN_IZSLphqDCq5r1DUw"
"Love their new taco menu. Duck confit taco slightly amazing.","2012-11-04","0","Bg8xZT4-NsYLYd-WPIhgXw","-a9IN_IZSLphqDCq5r1DUw"
"Try the spicy Turkish vegetable drink in the display case. It's what V8 wishes it was.","2012-06-08","0","S16YsO21x0MOHWWhN5HxAw","-a9IN_IZSLphqDCq5r1DUw"
"Tan tan noodles FTW","2011-12-03","0","7aZf5c1UNotq4MabBXMZLA","-a9IN_IZSLphqDCq5r1DUw"
"Horchata is thin but refreshing","2012-11-11","0","u6XxSPpzjlniCEbLxFpkyQ","-a9IN_IZSLphqDCq5r1DUw"
"Bacon! So good.","2012-06-07","0","DysR74Xdr8P88i-ealNHKQ","-a9IN_IZSLphqDCq5r1DUw"
"Monday is wing night! $.35","2012-01-02","0","CK-Gv3vqIlWOrKP4fhT8_g","M9MXoSsb193m1g0QmmUYBQ"
"Great family restroom with a private nursing room at the food court.","2012-07-07","0","MxPMyAg3pRNbEG_AYKWuhA","M9MXoSsb193m1g0QmmUYBQ"
"The wifi connection here is awful. :(","2012-07-06","0","T6qjr_kZSH8GECSoMbx8sQ","M9MXoSsb193m1g0QmmUYBQ"
"Awesome cheap date night!","2013-06-18","0","X-aHaamRgXINZI1qEUg8xQ","M9MXoSsb193m1g0QmmUYBQ"
"No Wi-Fi? Boooooo.","2012-01-12","0","KTPRYqiFdLowAUEAnN7e3g","M9MXoSsb193m1g0QmmUYBQ"
"Burnt almond torte boozy milkshake omgggg","2013-03-20","0","KTPRYqiFdLowAUEAnN7e3g","M9MXoSsb193m1g0QmmUYBQ"
"this getgo was surely built by the devil himself.","2012-07-28","0","7umN_k_4MYJnXGjuvmZySg","M9MXoSsb193m1g0QmmUYBQ"
"Great iced coffee. Also, try the szegedi kafe. Yum!","2012-05-19","0","UkM9xM8SkHzMe_x5zl0MhQ","M9MXoSsb193m1g0QmmUYBQ"
"Great concept!","2012-08-09","0","3jD75qcVu6U3ivJVEZQbwA","M9MXoSsb193m1g0QmmUYBQ"
"Their hours on yelp are wrong, and there are none on their website, so we made a special trip here for nothing :(","2012-10-30","0","oiTq668GwyXo5hMHjdW0kA","M9MXoSsb193m1g0QmmUYBQ"
"Prantl's burnt almond shake is ahmahzing.","2012-12-22","0","K-SsrPH0nFExdpLrTo1X1w","M9MXoSsb193m1g0QmmUYBQ"
"Try to listen to the music...they play great stuff in here!","2012-09-26","0","K-SsrPH0nFExdpLrTo1X1w","M9MXoSsb193m1g0QmmUYBQ"
"Lemon scones....amazing!","2013-05-19","0","lDp4MbyQEj4-5kSM-4zRFA","M9MXoSsb193m1g0QmmUYBQ"
"they have a beer hut","2012-03-02","0","CK-Gv3vqIlWOrKP4fhT8_g","aLRiZwY8oXZt5b2irOidgA"
"og is happening again","2011-12-04","0","JDwEvZq0KCSwgEds3LxgMA","aLRiZwY8oXZt5b2irOidgA"
"fish fry! not so much","2012-03-02","0","ejaUQ1hYo7Q7xCL1HdPINw","aLRiZwY8oXZt5b2irOidgA"
"i rode a plane, rode a plane, rode a plane","2012-03-02","0","u7CxxEzx8hvjoJ8onN4zTg","aLRiZwY8oXZt5b2irOidgA"
"copper wall, kinda tiny","2012-03-03","0","CqU7SXYRo9EbMwlxrSvErA","aLRiZwY8oXZt5b2irOidgA"
"top shelf margs","2012-03-02","0","XNWXyFgCGaAwvg9QML2Ypw","aLRiZwY8oXZt5b2irOidgA"
"seeing olivia millerschin","2013-04-07","0","q4DLDjUMONoF_uT4pXirYw","aLRiZwY8oXZt5b2irOidgA"
"Get the pub fries.","2012-05-01","0","CK-Gv3vqIlWOrKP4fhT8_g","AZ1uCg6A7WacSpFyGjFOYQ"
"A great & clean breakfast to start my day.","2012-04-24","0","wjLgM9Ybe5shoUPRrGMmsQ","AZ1uCg6A7WacSpFyGjFOYQ"
"Fall Brisket Sandwich!","2011-11-09","0","g7OwoWQ_haDYnfmhCYMvSg","AZ1uCg6A7WacSpFyGjFOYQ"
"Love the Hefe Weizen and the Pretzels are good but Maxs Alleghany Tavern has the best. However as far as atmosphere is concerned this place rules.","2013-03-31","0","wmCBxE0PfLZD8sxIwAY59Q","AZ1uCg6A7WacSpFyGjFOYQ"
"Everything is amazing.","2012-04-30","0","NgYQvMLzs2lbvQGX4cMWIg","AZ1uCg6A7WacSpFyGjFOYQ"
"I love when the mystery beer is a dark beer. Topped off with some buffalo bites and Mediterranean nachos!","2013-04-18","0","04kZ5CSh6oKhI5huU5bLdg","AZ1uCg6A7WacSpFyGjFOYQ"
"Eggs Benedict,","2012-02-19","0","t28N3EEswYeTtOu27lnYtQ","AZ1uCg6A7WacSpFyGjFOYQ"
"Good Pizza, more importantly good beer selection.","2011-12-13","0","p4jRa3qzDJtV-hSjcuNUag","AZ1uCg6A7WacSpFyGjFOYQ"
"Amazing Burger options. And incredible shakes.","2011-11-13","0","KTPRYqiFdLowAUEAnN7e3g","AZ1uCg6A7WacSpFyGjFOYQ"
"This place is awesome I try to go every Friday.  Tried the grits with a fried egg this morning and I love it.  I normally do the sweet potatoe corned beef an hash equally awesome.  Not to mention great staff that brighten your day.","2013-09-06","0","X8AGCsJHw-GuTqkzy2J3cg","AZ1uCg6A7WacSpFyGjFOYQ"
"Seriously love this place.  Not sure I mentioned this before but the staff is great.","2013-10-10","0","X8AGCsJHw-GuTqkzy2J3cg","AZ1uCg6A7WacSpFyGjFOYQ"
"I love soup on cold days the duck noodle soup rules! Also the pad thai awesone, pineapple curry incredible. There is nothing bad on the menu.","2013-03-23","0","0PCBt3JKD6IooicImKNBzA","AZ1uCg6A7WacSpFyGjFOYQ"
"Check out the beer cave, even if drinking here","2012-05-04","0","CK-Gv3vqIlWOrKP4fhT8_g","IJWuwPHM0-q0VVSc5eOX1w"
"Make sure to check the abv on the beer you order before riding your bike home.","2012-05-23","0","CK-Gv3vqIlWOrKP4fhT8_g","Fr6nMhzpaaicLsx_ZBczgg"
"Steel City Comedy tour","2013-08-22","0","RUnq8jOzySCpRa5X64FgJQ","Fr6nMhzpaaicLsx_ZBczgg"
"Service is shite, as everybody has said, hope the food is awesome. Seriously though, fuck every restaurant in the strip.","2012-09-27","0","5VXlHFrYZZzj7zfZEsz5nQ","Fr6nMhzpaaicLsx_ZBczgg"
"My mom loves this place and its her birthday.","2013-02-23","0","Tr8TJnMoSgBvfZvmCx9-eQ","Fr6nMhzpaaicLsx_ZBczgg"
"Pittsburghs coolest vaguely themed horror bar, with surprisingly good food.","2012-10-04","0","X_XFv1Ct6cznxQy9u8Yzxw","Fr6nMhzpaaicLsx_ZBczgg"
"So sad to see it close, but excited to see what they come up with next. Last weekend!","2012-05-25","0","vfdoTS7wDNjK0ZV2ngPp0w","Fr6nMhzpaaicLsx_ZBczgg"
"Green eggs and ham!","2012-04-13","0","3GuqcEYaF1d1WXcwOX5xPw","Fr6nMhzpaaicLsx_ZBczgg"
"Well. Let's try this again.","2012-07-21","0","e0blPZYr39r3ohUDFA-MnQ","Fr6nMhzpaaicLsx_ZBczgg"
"Sieb's Irish Challenge available for the daring or the hungry.","2012-05-30","0","OU-Zbl4jPyKNxDI6FI3vUA","Fr6nMhzpaaicLsx_ZBczgg"
"Neil Gaiman!","2012-11-14","0","I7GPoclCXBlOcNoxrdeLvA","Fr6nMhzpaaicLsx_ZBczgg"
"Had no idea this place was so awesome for lunch","2013-06-07","0","tpJrlhn5QPI0ehDyYjN7qg","Fr6nMhzpaaicLsx_ZBczgg"
"High end tequila bar.","2012-04-20","0","b8ublvizuqIw3Ib8pK4fDw","Fr6nMhzpaaicLsx_ZBczgg"
"It's totally cool to touch a strangers knee under the table here, I...hope.","2012-03-31","0","TpZO3sokGBg8mDYyTRiGiQ","Fr6nMhzpaaicLsx_ZBczgg"
"Meaty Mac, you fickle, sexy bitch.","2012-04-20","0","TpZO3sokGBg8mDYyTRiGiQ","Fr6nMhzpaaicLsx_ZBczgg"
"First time. Coffee is awesome.","2012-05-09","0","UkM9xM8SkHzMe_x5zl0MhQ","Fr6nMhzpaaicLsx_ZBczgg"
"Kitchen closes before 9 apparently. F this waitstaff","2013-04-20","0","L8IxNYtrSkItLbsH7giFIQ","Fr6nMhzpaaicLsx_ZBczgg"
"Second chance based on glowing reviews from friends","2013-08-27","0","L8IxNYtrSkItLbsH7giFIQ","Fr6nMhzpaaicLsx_ZBczgg"
"With the amazing Corrin!!!","2012-06-05","0","CK-Gv3vqIlWOrKP4fhT8_g","RsgcXHipYKv5QVjSpAy2-A"
"Huh? What?","2012-06-23","0","x4tKwQK09akHC7qONjVKcQ","RsgcXHipYKv5QVjSpAy2-A"
"Awesome seitan","2012-05-31","0","JJaIocUyzeSyRSLfibHYRg","RsgcXHipYKv5QVjSpAy2-A"
"Yay","2012-05-30","0","VxRlBe2wjtycFWSZm1orTA","RsgcXHipYKv5QVjSpAy2-A"
"Yesssss","2012-07-06","0","VxRlBe2wjtycFWSZm1orTA","RsgcXHipYKv5QVjSpAy2-A"
"It's been a few years. Let's see if this place has improved.","2012-06-06","1","aY8xiGLpTjIkz6FAJbCy7A","RsgcXHipYKv5QVjSpAy2-A"
"This place was a hot mess","2012-07-26","0","WymLKyWx3t9V3VfI7itMtA","RsgcXHipYKv5QVjSpAy2-A"
"Wut","2012-06-07","0","4CXnWcTTgwBkkcQT6_6ppA","RsgcXHipYKv5QVjSpAy2-A"
"fckyes","2012-06-02","0","-R2kwt0qMnzwEdAfXPvkXg","RsgcXHipYKv5QVjSpAy2-A"
